id,title,description,genres,imdb_rating,views,ismovie,media_type_name,lang_id,language_name,enhanced_text
1624,Soppana Sundari,"A struggling middle-class family wins a car in a raffle draw, but their celebration is short-lived.","Comedy, Drama, Thriller",6.7,70063,1,Movie,1,English,"Soppana Sundari Soppana Sundari A struggling middle-class family wins a car in a raffle draw, but their celebration is short-lived. A struggling middle-class family wins a car in a raffle draw, but their celebration is short-lived. elements of drama elements of family Comedy Drama Thriller film with comedy, drama, thriller elements decent watchable content niche independent content feature length movie film cinema movie entertainment content English language content language 1 entertainment international global English content international crossover appeal"
1625,Ravanasura,Mass Maharaja Ravi Teja | Sushanth | Sudheer Varma | Abhishek Nama,"Comedy, Drama, Thriller",5.6,21139685,1,Movie,1,English,"Ravanasura Ravanasura Mass Maharaja Ravi Teja   Sushanth   Sudheer Varma   Abhishek Nama Mass Maharaja Ravi Teja   Sushanth   Sudheer Varma   Abhishek Nama Comedy Drama Thriller film with comedy, drama, thriller elements low rated content popular well known content feature length movie film cinema movie entertainment content English language content language 1 entertainment international global English content international crossover appeal"
1629,Triangle of Sadness,"Harris Dickinson, Charlbi Dean (in her last role), Dolly de Leon, Zlatko Buric, Henrik Dorsin, Vicki Berlin, and Woody Harrelson.","Comedy, Drama",7.3,287165,1,Movie,1,English,"Triangle of Sadness Triangle of Sadness Harris Dickinson, Charlbi Dean  in her last role , Dolly de Leon, Zlatko Buric, Henrik Dorsin, Vicki Berlin, and Woody Harrelson. Harris Dickinson, Charlbi Dean  in her last role , Dolly de Leon, Zlatko Buric, Henrik Dorsin, Vicki Berlin, and Woody Harrelson. elements of family Comedy Drama film with comedy, drama elements good quality rated content niche independent content feature length movie film cinema movie entertainment content English language content language 1 entertainment international global English content international crossover appeal"
1636,Thugs,Hridhu Haroon SIMHA | RK Suresh | Sam. C. S | BRINDA,"Action, Drama, War",8.5,2504133,1,Movie,1,English,"Thugs Thugs Hridhu Haroon SIMHA   RK Suresh   Sam. C. S   BRINDA Hridhu Haroon SIMHA   RK Suresh   Sam. C. S   BRINDA Action Drama War film with action, drama, war elements exceptional highly acclaimed masterpiece moderately popular content feature length movie film cinema movie entertainment content English language content language 1 entertainment international global English content international crossover appeal"
1645,Hot Seat,Friar is a former hacker and IT expert who finds a hair-trigger bomb strapped to his desk chair.,"Action, Drama, Mystery",4.3,309742,1,Movie,1,English,"Hot Seat Hot Seat Friar is a former hacker and IT expert who finds a hair-trigger bomb strapped to his desk chair. Friar is a former hacker and IT expert who finds a hair-trigger bomb strapped to his desk chair. Action Drama Mystery film with action, drama, mystery elements low rated content niche independent content feature length movie film cinema movie entertainment content English language content language 1 entertainment international global English content international crossover appeal"
1646,Hellhole,Tom Sizemore · Tom Lister Jr. · Sally Kirkland · Rudy Youngblood · Paul Collett · May Myat Noe · Tori Lane Ross · Dave Fennoy.,"Action, Drama, Horror, Thriller",5.8,230729,1,Movie,1,English,"Hellhole Hellhole Tom Sizemore   Tom Lister Jr.   Sally Kirkland   Rudy Youngblood   Paul Collett   May Myat Noe   Tori Lane Ross   Dave Fennoy. Tom Sizemore   Tom Lister Jr.   Sally Kirkland   Rudy Youngblood   Paul Collett   May Myat Noe   Tori Lane Ross   Dave Fennoy. elements of coming_of_age Action Drama Horror Thriller film with action, drama, horror, thriller elements low rated content niche independent content feature length movie film cinema movie entertainment content English language content language 1 entertainment international global English content international crossover appeal"
1659,King Kong,Naomi Watts · Ann Darrow ; Jack Black · Carl Denham ; Adrien Brody · Jack Driscoll ; Thomas Kretschmann · Captain Englehorn ; Colin Hanks · Preston.,"Action, Drama, Adventure",7.2,359142,1,Movie,1,English,"King Kong King Kong Naomi Watts   Ann Darrow   Jack Black   Carl Denham   Adrien Brody   Jack Driscoll   Thomas Kretschmann   Captain Englehorn   Colin Hanks   Preston. Naomi Watts   Ann Darrow   Jack Black   Carl Denham   Adrien Brody   Jack Driscoll   Thomas Kretschmann   Captain Englehorn   Colin Hanks   Preston. Action Drama Adventure film with action, drama, adventure elements good quality rated content niche independent content feature length movie film cinema movie entertainment content English language content language 1 entertainment international global English content international crossover appeal"
1670,Gurthunda Seethakalam,Satyadev | Tamannaah | Kaala Bhairava | Nagashekar,"Drama, Adventure, Romance",6.2,4499594,1,Movie,1,English,"Gurthunda Seethakalam Gurthunda Seethakalam Satyadev   Tamannaah   Kaala Bhairava   Nagashekar Satyadev   Tamannaah   Kaala Bhairava   Nagashekar Drama Adventure Romance film with drama, adventure, romance elements average rated content moderately popular content feature length movie film cinema movie entertainment content English language content language 1 entertainment international global English content international crossover appeal"
1721,Hansel & Gretel: Witch Hunters,Hansel and Gretel are bounty hunters who track down witches for a living. They are tasked with rescuing the children who have been abducted by witches to be sacrificed on Blood Moon night.,"Action, Horror",6.1,10682094,1,Movie,1,English,"Hansel   Gretel: Witch Hunters Hansel   Gretel: Witch Hunters Hansel and Gretel are bounty hunters who track down witches for a living. They are tasked with rescuing the children who have been abducted by witches to be sacrificed on Blood Moon night. Hansel and Gretel are bounty hunters who track down witches for a living. They are tasked with rescuing the children who have been abducted by witches to be sacrificed on Blood Moon night. elements of family Action Horror film with action, horror elements average rated content popular well known content feature length movie film cinema movie entertainment content English language content language 1 entertainment international global English content international crossover appeal"
1745,Victim/Suspect,Investigative journalist Rae de Leon uncovers and examines the pattern of young women being ignored by authorities after reporting sexual assaults.,"Drama, Crime",7.0,169438,1,Movie,1,English,"Victim Suspect Victim Suspect Investigative journalist Rae de Leon uncovers and examines the pattern of young women being ignored by authorities after reporting sexual assaults. Investigative journalist Rae de Leon uncovers and examines the pattern of young women being ignored by authorities after reporting sexual assaults. elements of coming_of_age Drama Crime film with drama, crime elements good quality rated content niche independent content feature length movie film cinema movie entertainment content English language content language 1 entertainment international global English content international crossover appeal"
1746,No Exit,"Danny Ramirez,Havana Rose Liu","Drama, Mystery, Thriller",6.1,6614715,1,Movie,1,English,"No Exit No Exit Danny Ramirez,Havana Rose Liu Danny Ramirez,Havana Rose Liu Drama Mystery Thriller film with drama, mystery, thriller elements average rated content moderately popular content feature length movie film cinema movie entertainment content English language content language 1 entertainment international global English content international crossover appeal"
1767,Godzilla,Best Action war Movie,"Action, Drama, War",6.4,41507891,1,Movie,1,English,"Godzilla Godzilla Best Action war Movie Best Action war Movie intense action packed sequences Action Drama War film with action, drama, war elements average rated content popular well known content feature length movie film cinema movie entertainment content English language content language 1 entertainment international global English content international crossover appeal"
1768,KATE,"Slipped a fatal poison on her final job, a ruthless Tokyo assassin has less than 24 hours to find out who ordered the hit and exact revenge.","Action, Drama, Mystery",6.2,113252,1,Movie,1,English,"KATE KATE Slipped a fatal poison on her final job, a ruthless Tokyo assassin has less than 24 hours to find out who ordered the hit and exact revenge. Slipped a fatal poison on her final job, a ruthless Tokyo assassin has less than 24 hours to find out who ordered the hit and exact revenge. elements of family Action Drama Mystery film with action, drama, mystery elements average rated content niche independent content feature length movie film cinema movie entertainment content English language content language 1 entertainment international global English content international crossover appeal"
1778,Missing,"Storm Reid, Joaquim de Almeida, Ken Leung, Amy Landecker, Daniel Henney, and Nia Long.","Drama, Thriller",7.1,16596352,1,Movie,1,English,"Missing Missing Storm Reid, Joaquim de Almeida, Ken Leung, Amy Landecker, Daniel Henney, and Nia Long. Storm Reid, Joaquim de Almeida, Ken Leung, Amy Landecker, Daniel Henney, and Nia Long. Drama Thriller film with drama, thriller elements good quality rated content popular well known content feature length movie film cinema movie entertainment content English language content language 1 entertainment international global English content international crossover appeal"
1780,Tin&Tina,"After a traumatic miscarriage, a young couple adopts two peculiar twins from a convent whose obsession with religion soon disturbs the family.","Horror, Mystery, Thriller",4.8,45288,1,Movie,1,English,"Tin Tina Tin Tina After a traumatic miscarriage, a young couple adopts two peculiar twins from a convent whose obsession with religion soon disturbs the family. After a traumatic miscarriage, a young couple adopts two peculiar twins from a convent whose obsession with religion soon disturbs the family. elements of romance elements of drama elements of family Horror Mystery Thriller film with horror, mystery, thriller elements low rated content niche independent content feature length movie film cinema movie entertainment content English language content language 1 entertainment international global English content international crossover appeal"
1782,Blood & Gold,"At the bitter end of World War II, a German deserter and a young woman are drawn into bloody battle with a group of Nazis hunting for hidden gold.","Action, Drama, War",6.6,51702,1,Movie,1,English,"Blood   Gold Blood   Gold At the bitter end of World War II, a German deserter and a young woman are drawn into bloody battle with a group of Nazis hunting for hidden gold. At the bitter end of World War II, a German deserter and a young woman are drawn into bloody battle with a group of Nazis hunting for hidden gold. intense action packed sequences elements of coming_of_age Action Drama War film with action, drama, war elements decent watchable content niche independent content feature length movie film cinema movie entertainment content English language content language 1 entertainment international global English content international crossover appeal"
1784,Renfield,"Renfield, the tortured aide to his narcissistic boss, Dracula, is forced to procure his master's prey and do his every bidding.","Comedy, Drama, Horror, Fantasy",6.4,137536,1,Movie,1,English,"Renfield Renfield Renfield, the tortured aide to his narcissistic boss, Dracula, is forced to procure his master s prey and do his every bidding. Renfield, the tortured aide to his narcissistic boss, Dracula, is forced to procure his master s prey and do his every bidding. Comedy Drama Horror Fantasy film with comedy, drama, horror, fantasy elements average rated content niche independent content feature length movie film cinema movie entertainment content English language content language 1 entertainment international global English content international crossover appeal"
1798,Mother's Day,"Agnieszka Grochowska, Sebastian Dela, Szymon Wróblewski","Action, Drama, Thriller",5.6,7905,1,Movie,1,English,"Mother s Day Mother s Day Agnieszka Grochowska, Sebastian Dela, Szymon Wróblewski Agnieszka Grochowska, Sebastian Dela, Szymon Wróblewski Action Drama Thriller film with action, drama, thriller elements low rated content niche independent content feature length movie film cinema movie entertainment content English language content language 1 entertainment international global English content family oriented story international crossover appeal"
1802,65,Adam Driver as Mills. Adam Driver. Mills ; Ariana Greenblatt as Koa. Ariana Greenblatt. Koa ; Chloe Coleman as Nevine. Chloe Coleman. Nevine ; Nika King.,"Action, Drama, Adventure, Thriller, Sci-fi",5.4,1999767,1,Movie,1,English,"65 65 Adam Driver as Mills. Adam Driver. Mills   Ariana Greenblatt as Koa. Ariana Greenblatt. Koa   Chloe Coleman as Nevine. Chloe Coleman. Nevine   Nika King. Adam Driver as Mills. Adam Driver. Mills   Ariana Greenblatt as Koa. Ariana Greenblatt. Koa   Chloe Coleman as Nevine. Chloe Coleman. Nevine   Nika King. Action Drama Adventure Thriller Sci-fi film with action, drama, adventure, thriller, sci-fi elements low rated content moderately popular content feature length movie film cinema movie entertainment content English language content language 1 entertainment international global English content international crossover appeal"
1803,Dungeons & Dragons: Honour Among Thieves,"A charming thief and a band of unlikely adventurers embark on an epic quest to retrieve a long lost relic, but their charming adventure goes dangerously awry when they run afoul of the wrong people.","Action, Comedy, Adventure, Fantasy",7.3,22594427,1,Movie,1,English,"Dungeons   Dragons: Honour Among Thieves Dungeons   Dragons: Honour Among Thieves A charming thief and a band of unlikely adventurers embark on an epic quest to retrieve a long lost relic, but their charming adventure goes dangerously awry when they run afoul of the wrong people. A charming thief and a band of unlikely adventurers embark on an epic quest to retrieve a long lost relic, but their charming adventure goes dangerously awry when they run afoul of the wrong people. adventurous journey story Action Comedy Adventure Fantasy film with action, comedy, adventure, fantasy elements good quality rated content popular well known content feature length movie film cinema movie entertainment content English language content language 1 entertainment international global English content international crossover appeal"
1806,WWE Night of Champions,"Directed by Kevin Dunn. With Brock Lesnar, John Cena, Randy Orton, Chris Jericho. Eight matches took place at the event.","Action, Sport",6.4,285223,1,Movie,1,English,"WWE Night of Champions WWE Night of Champions Directed by Kevin Dunn. With Brock Lesnar, John Cena, Randy Orton, Chris Jericho. Eight matches took place at the event. Directed by Kevin Dunn. With Brock Lesnar, John Cena, Randy Orton, Chris Jericho. Eight matches took place at the event. Action Sport film with action, sport elements average rated content niche independent content feature length movie film cinema movie entertainment content English language content language 1 entertainment international global English content international crossover appeal"
1809,I See You,Strange occurrences plague a small-town detective and his family as he investigates the disappearance of a 12-year-old boy.,"Drama, Mystery, Thriller, Crime, Popular",6.8,1317171,1,Movie,1,English,"I See You I See You Strange occurrences plague a small-town detective and his family as he investigates the disappearance of a 12-year-old boy. Strange occurrences plague a small-town detective and his family as he investigates the disappearance of a 12-year-old boy. elements of drama elements of thriller elements of family Drama Mystery Thriller Crime Popular film with drama, mystery, thriller, crime, popular elements decent watchable content moderately popular content feature length movie film cinema movie entertainment content English language content language 1 entertainment international global English content international crossover appeal"
1811,Studio 666,"Dave Grohl, Nate Mendel, Pat Smear","Comedy, Drama, Horror",5.7,13497,1,Movie,1,English,"Studio 666 Studio 666 Dave Grohl, Nate Mendel, Pat Smear Dave Grohl, Nate Mendel, Pat Smear Comedy Drama Horror film with comedy, drama, horror elements low rated content niche independent content feature length movie film cinema movie entertainment content English language content language 1 entertainment international global English content international crossover appeal"
1813,The Little Mermaid,"The youngest of King Triton's daughters, Ariel is a beautiful and spirited young mermaid with a thirst for adventure.","Drama, Adventure, Fantasy, Popular",7.0,19334775,1,Movie,1,English,"The Little Mermaid The Little Mermaid The youngest of King Triton s daughters, Ariel is a beautiful and spirited young mermaid with a thirst for adventure. The youngest of King Triton s daughters, Ariel is a beautiful and spirited young mermaid with a thirst for adventure. elements of adventure elements of family elements of coming_of_age Drama Adventure Fantasy Popular film with drama, adventure, fantasy, popular elements good quality rated content popular well known content feature length movie film cinema movie entertainment content English language content language 1 entertainment international global English content international crossover appeal"
1815,Goal The Dream Begins,Goal ! The Dream Begins - A young boy immigrates from Mexico to America for a better life and situation with his family. But what the family doesn't know is that the little boy that loved Football would grow up to be one of the best Footballers in the Premier League!,"Sport, Popular",5.3,1387240,1,Movie,1,English,"Goal The Dream Begins Goal The Dream Begins Goal ! The Dream Begins - A young boy immigrates from Mexico to America for a better life and situation with his family. But what the family doesn t know is that the little boy that loved Football would grow up to be one of the best Footballers in the Premier League! Goal ! The Dream Begins - A young boy immigrates from Mexico to America for a better life and situation with his family. But what the family doesn t know is that the little boy that loved Football would grow up to be one of the best Footballers in the Premier League! dramatic emotional storytelling elements of romance elements of family Sport Popular film with sport, popular elements low rated content moderately popular content feature length movie film cinema movie entertainment content English language content language 1 entertainment international global English content international crossover appeal"
1837,Royalteen : Princess Margrethe,"In the wake of her prom scandal, Princess Margrethe longs for normalcy as she struggles to maintain her perfect facade while dealing with family drama.","Drama, Thriller",4.6,1063140,1,Movie,1,English,"Royalteen : Princess Margrethe Royalteen : Princess Margrethe In the wake of her prom scandal, Princess Margrethe longs for normalcy as she struggles to maintain her perfect facade while dealing with family drama. In the wake of her prom scandal, Princess Margrethe longs for normalcy as she struggles to maintain her perfect facade while dealing with family drama. dramatic emotional storytelling elements of family Drama Thriller film with drama, thriller elements low rated content moderately popular content feature length movie film cinema movie entertainment content English language content language 1 entertainment international global English content international crossover appeal"
1843,Evil Dead Rise,"A reunion between two estranged sisters gets cut short by the rise of flesh-possessing demons, thrusting them into a primal battle for survival as they face the most nightmarish version of family imaginable.","Drama, Horror, Mystery, Adventure",6.7,772791,1,Movie,1,English,"Evil Dead Rise Evil Dead Rise A reunion between two estranged sisters gets cut short by the rise of flesh-possessing demons, thrusting them into a primal battle for survival as they face the most nightmarish version of family imaginable. A reunion between two estranged sisters gets cut short by the rise of flesh-possessing demons, thrusting them into a primal battle for survival as they face the most nightmarish version of family imaginable. elements of action elements of drama elements of family Drama Horror Mystery Adventure film with drama, horror, mystery, adventure elements decent watchable content niche independent content feature length movie film cinema movie entertainment content English language content language 1 entertainment international global English content international crossover appeal"
1844,Ghosted,Chris Evans | Ana De Arms |,"Action, Drama, Romance",5.8,43850,1,Movie,1,English,"Ghosted Ghosted Chris Evans   Ana De Arms   Chris Evans   Ana De Arms   Action Drama Romance film with action, drama, romance elements low rated content niche independent content feature length movie film cinema movie entertainment content English language content language 1 entertainment international global English content international crossover appeal"
1846,Spiral,"Chris Rock, Samuel L. Jackson","Action, Drama, Horror",5.2,58683,1,Movie,1,English,"Spiral Spiral Chris Rock, Samuel L. Jackson Chris Rock, Samuel L. Jackson elements of family Action Drama Horror film with action, drama, horror elements low rated content niche independent content feature length movie film cinema movie entertainment content English language content language 1 entertainment international global English content international crossover appeal"
1850,Luther: The Fallen Sun,A serial killer terrorizes London while disgraced detective John Luther sits behind bars.,"Action, Thriller, Sci-fi, Crime",6.4,194213,1,Movie,1,English,"Luther: The Fallen Sun Luther: The Fallen Sun A serial killer terrorizes London while disgraced detective John Luther sits behind bars. A serial killer terrorizes London while disgraced detective John Luther sits behind bars. elements of thriller elements of horror Action Thriller Sci-fi Crime film with action, thriller, sci-fi, crime elements average rated content niche independent content feature length movie film cinema movie entertainment content English language content language 1 entertainment international global English content international crossover appeal"
1861,Inception,Cobb steals information from his targets by entering their dreams. Saito offers to wipe clean Cobb's criminal history as payment for performing an inception on his sick competitor's son.,"Action, Drama, Sci-fi",8.8,318819,1,Movie,1,English,"Inception Inception Cobb steals information from his targets by entering their dreams. Saito offers to wipe clean Cobb s criminal history as payment for performing an inception on his sick competitor s son. Cobb steals information from his targets by entering their dreams. Saito offers to wipe clean Cobb s criminal history as payment for performing an inception on his sick competitor s son. elements of family Action Drama Sci-fi film with action, drama, sci-fi elements exceptional highly acclaimed masterpiece niche independent content feature length movie film cinema movie entertainment content English language content language 1 entertainment international global English content international crossover appeal"
1866,Mudhal Nee Mudivum Nee,Darbuka Siva | Super Talkies,"Drama, Fantasy, Romance",8.0,1567365,1,Movie,1,English,"Mudhal Nee Mudivum Nee Mudhal Nee Mudivum Nee Darbuka Siva   Super Talkies Darbuka Siva   Super Talkies Drama Fantasy Romance film with drama, fantasy, romance elements excellent highly rated content moderately popular content feature length movie film cinema movie entertainment content English language content language 1 entertainment international global English content international crossover appeal"
1870,Medellin,"To save his younger brother from the hands of narcos in Medellin, Reda gathers a team to raid the kidnappers in Colombia.","Action, Comedy, Drama",4.7,213263,1,Movie,1,English,"Medellin Medellin To save his younger brother from the hands of narcos in Medellin, Reda gathers a team to raid the kidnappers in Colombia. To save his younger brother from the hands of narcos in Medellin, Reda gathers a team to raid the kidnappers in Colombia. elements of family elements of coming_of_age Action Comedy Drama film with action, comedy, drama elements low rated content niche independent content feature length movie film cinema movie entertainment content English language content language 1 entertainment international global English content international crossover appeal"
1874,300: Rise of an Empire,Sullivan Stapleton · Eva Green best Movie,"Action, Drama, Thriller",6.2,7766694,1,Movie,1,English,"300: Rise of an Empire 300: Rise of an Empire Sullivan Stapleton   Eva Green best Movie Sullivan Stapleton   Eva Green best Movie Action Drama Thriller film with action, drama, thriller elements average rated content moderately popular content feature length movie film cinema movie entertainment content English language content language 1 entertainment international global English content international crossover appeal"
1876,Extraction,एक्सट्रैक्शन | क्रिस हेम्सवर्थ | Best Movie,"Action, Drama, Thriller",6.7,3888156,1,Movie,1,English,"Extraction Extraction एक सट र क शन   क र स ह म सवर थ   Best Movie एक सट र क शन   क र स ह म सवर थ   Best Movie Action Drama Thriller film with action, drama, thriller elements decent watchable content moderately popular content feature length movie film cinema movie entertainment content English language content language 1 entertainment international global English content intense action sequences international crossover appeal"
1881,In His Shadow,"After the death of their father, two half-brothers find themselves on opposite sides of an escalating conflict that quickly leads to tragic consequences for both them and the rest of their families.","Drama, Thriller, Crime",4.8,106875,1,Movie,1,English,"In His Shadow In His Shadow After the death of their father, two half-brothers find themselves on opposite sides of an escalating conflict that quickly leads to tragic consequences for both them and the rest of their families. After the death of their father, two half-brothers find themselves on opposite sides of an escalating conflict that quickly leads to tragic consequences for both them and the rest of their families. elements of drama elements of family Drama Thriller Crime film with drama, thriller, crime elements low rated content niche independent content feature length movie film cinema movie entertainment content English language content language 1 entertainment international global English content international crossover appeal"
1882,The Magician’s Elephant,The orphan boy Peter sets out to find his missing sister. He asks a fortune teller if she is still alive. She advises him to find a magician with an elephant. Peter must then complete three difficult tasks.,"Comedy, Drama, Adventure, Fantasy",6.5,45515,1,Movie,1,English,"The Magician s Elephant The Magician s Elephant The orphan boy Peter sets out to find his missing sister. He asks a fortune teller if she is still alive. She advises him to find a magician with an elephant. Peter must then complete three difficult tasks. The orphan boy Peter sets out to find his missing sister. He asks a fortune teller if she is still alive. She advises him to find a magician with an elephant. Peter must then complete three difficult tasks. Comedy Drama Adventure Fantasy film with comedy, drama, adventure, fantasy elements decent watchable content niche independent content feature length movie film cinema movie entertainment content English language content language 1 entertainment international global English content international crossover appeal"
1884,Caught Out: Crime. Corruption. Cricket,"The sports documentary examines India's biggest match-fixing scandal, the icons caught in its web and the journalists who uncovered the corruption.","Drama, Sport",5.9,2046519,1,Movie,1,English,"Caught Out: Crime. Corruption. Cricket Caught Out: Crime. Corruption. Cricket The sports documentary examines India s biggest match-fixing scandal, the icons caught in its web and the journalists who uncovered the corruption. The sports documentary examines India s biggest match-fixing scandal, the icons caught in its web and the journalists who uncovered the corruption. Drama Sport film with drama, sport elements low rated content moderately popular content feature length movie film cinema movie entertainment content English language content language 1 entertainment international global English content international crossover appeal"
