id,title,description,genres,imdb_rating,views,ismovie,media_type_name,lang_id,language_name,enhanced_text
16294,Alpha's Forbidden Mate,"Alpha’s Forbidden Mate is a fantasy short film/miniseries focusing on the werewolf Alphas, their mate ceremonies, and unexpected bonds.","Drama, Fantasy",6.6,4856329,2,Short Drama,1,English,"Alpha s Forbidden Mate Alpha s Forbidden Mate Alpha s Forbidden Mate is a fantasy short film miniseries focusing on the werewolf Alphas, their mate ceremonies, and unexpected bonds. Alpha s Forbidden Mate is a fantasy short film miniseries focusing on the werewolf Alphas, their mate ceremonies, and unexpected bonds. Drama Fantasy film with drama, fantasy elements decent watchable content moderately popular content short drama brief story short_drama entertainment content English language content language 1 entertainment international global English content international crossover appeal"
16307,Bossy CEO Loves a Menopausal Me,"A driven, powerful CEO summons a recently retired, middle-aged woman—navigating menopause—to a high-end hotel under mysterious circumstances. Initially frustrated by his arrogant and demanding demeanor, she soon uncovers his hidden insecurities and emotional wounds. As they clash over control and expectations, sparks fly in unexpected ways. Over the course of their interactions, both confront vulnerabilities born from past losses and shifting identities. What began as a professional power play gradually blossoms into a deeper connection—teaching them that love can’t be dictated by titles, age, or confidence alone.","Action, Drama, Love Story, Thriller, Romance",8.7,35403,2,Short Drama,1,English,"Bossy CEO Loves a Menopausal Me Bossy CEO Loves a Menopausal Me A driven, powerful CEO summons a recently retired, middle-aged woman navigating menopause to a high-end hotel under mysterious circumstances. Initially frustrated by his arrogant and demanding demeanor, she soon uncovers his hidden insecurities and emotional wounds. As they clash over control and expectations, sparks fly in unexpected ways. Over the course of their interactions, both confront vulnerabilities born from past losses and shifting identities. What began as a professional power play gradually blossoms into a deeper connection teaching them that love can t be dictated by titles, age, or confidence alone. A driven, powerful CEO summons a recently retired, middle-aged woman navigating menopause to a high-end hotel under mysterious circumstances. Initially frustrated by his arrogant and demanding demeanor, she soon uncovers his hidden insecurities and emotional wounds. As they clash over control and expectations, sparks fly in unexpected ways. Over the course of their interactions, both confront vulnerabilities born from past losses and shifting identities. What began as a professional power play gradually blossoms into a deeper connection teaching them that love can t be dictated by titles, age, or confidence alone. elements of romance elements of action elements of drama Action Drama Love Story Thriller Romance film with action, drama, love story, thriller, romance elements exceptional highly acclaimed masterpiece niche independent content short drama brief story short_drama entertainment content English language content language 1 entertainment international global English content romantic emotional story international crossover appeal"
16308,Falling for the Billionaire CEO,The movie features Liv Kirby and Jarred Harper in the lead roles. It is a short romance film with a storyline involving a billionaire CEO falling in love with his employee.,"Drama, Romance",7.6,877952,2,Short Drama,1,English,"Falling for the Billionaire CEO Falling for the Billionaire CEO The movie features Liv Kirby and Jarred Harper in the lead roles. It is a short romance film with a storyline involving a billionaire CEO falling in love with his employee. The movie features Liv Kirby and Jarred Harper in the lead roles. It is a short romance film with a storyline involving a billionaire CEO falling in love with his employee. romantic emotional storyline Drama Romance film with drama, romance elements very good well received content niche independent content short drama brief story short_drama entertainment content English language content language 1 entertainment international global English content international crossover appeal"
16335,A Twist of Fate,"A deeply personal and romantic drama centered on a dysfunctional Nigerian family, the story explores their day-to-day challenges and the unexpected turns life throws their way—highlighting love, conflict, and the unpredictable curves of fate.","Action, Drama, Love Story, Romance",8.1,23316,2,Short Drama,1,English,"A Twist of Fate A Twist of Fate A deeply personal and romantic drama centered on a dysfunctional Nigerian family, the story explores their day-to-day challenges and the unexpected turns life throws their way highlighting love, conflict, and the unpredictable curves of fate. A deeply personal and romantic drama centered on a dysfunctional Nigerian family, the story explores their day-to-day challenges and the unexpected turns life throws their way highlighting love, conflict, and the unpredictable curves of fate. dramatic emotional storytelling romantic emotional storyline family friendly content Action Drama Love Story Romance film with action, drama, love story, romance elements excellent highly rated content niche independent content short drama brief story short_drama entertainment content English language content language 1 entertainment international global English content international crossover appeal"
16344,From Call Boy to Forever,"After years of family torment, Alexis sees Tyler as nothing more than a means of escape.","Drama, Mystery, Love Story",7.4,7452169,2,Short Drama,1,English,"From Call Boy to Forever From Call Boy to Forever After years of family torment, Alexis sees Tyler as nothing more than a means of escape. After years of family torment, Alexis sees Tyler as nothing more than a means of escape. elements of drama elements of family Drama Mystery Love Story film with drama, mystery, love story elements good quality rated content moderately popular content short drama brief story short_drama entertainment content English language content language 1 entertainment international global English content international crossover appeal"
16345,I'm Pregnant! Who's The Daddy,Sarah's seemingly perfect life spirals out of control when her husband's infertility diagnosis shatters their marriage.,"Drama, Thriller",7.1,554505,2,Short Drama,1,English,"I m Pregnant! Who s The Daddy I m Pregnant! Who s The Daddy Sarah s seemingly perfect life spirals out of control when her husband s infertility diagnosis shatters their marriage. Sarah s seemingly perfect life spirals out of control when her husband s infertility diagnosis shatters their marriage. elements of drama Drama Thriller film with drama, thriller elements good quality rated content niche independent content short drama brief story short_drama entertainment content English language content language 1 entertainment international global English content international crossover appeal"
16346,Love Again At 40,"Love Again at 40 movie story emphasizes the second chance romance of Mark Cardmon and Emily Adams. They’re the sweet, wholesome couple who got separated in college after a tragic car accident rammed Mark to death.","Drama, Love Story, Romance",7.8,5845642,2,Short Drama,1,English,"Love Again At 40 Love Again At 40 Love Again at 40 movie story emphasizes the second chance romance of Mark Cardmon and Emily Adams. They re the sweet, wholesome couple who got separated in college after a tragic car accident rammed Mark to death. Love Again at 40 movie story emphasizes the second chance romance of Mark Cardmon and Emily Adams. They re the sweet, wholesome couple who got separated in college after a tragic car accident rammed Mark to death. romantic emotional storyline Drama Love Story Romance film with drama, love story, romance elements very good well received content moderately popular content short drama brief story short_drama entertainment content English language content language 1 entertainment international global English content romantic emotional story international crossover appeal"
16377,From Contract Lover To The Billionaire's Bride,Chloe's fiance Mason dumps her to marry wealthy Sophia. He frames Chloe's father for his crimes. Lawyer Ethan initially dislikes Chloe but they team up.,"Drama, Thriller, Romance",8.7,454665,2,Short Drama,1,English,"From Contract Lover To The Billionaire s Bride From Contract Lover To The Billionaire s Bride Chloe s fiance Mason dumps her to marry wealthy Sophia. He frames Chloe s father for his crimes. Lawyer Ethan initially dislikes Chloe but they team up. Chloe s fiance Mason dumps her to marry wealthy Sophia. He frames Chloe s father for his crimes. Lawyer Ethan initially dislikes Chloe but they team up. family friendly content elements of romance elements of thriller Drama Thriller Romance film with drama, thriller, romance elements exceptional highly acclaimed masterpiece niche independent content short drama brief story short_drama entertainment content English language content language 1 entertainment international global English content romantic emotional story international crossover appeal"
16379,Dangerous Stranger,"In this film, a police officer tells children about the dangers of accepting rides or presents from strangers, and relates the unfortunate stories of several children who did and were never seen again.  Director Sid Davis","Drama, Thriller, Crime",6.8,829,2,Short Drama,1,English,"Dangerous Stranger Dangerous Stranger In this film, a police officer tells children about the dangers of accepting rides or presents from strangers, and relates the unfortunate stories of several children who did and were never seen again. Director Sid Davis In this film, a police officer tells children about the dangers of accepting rides or presents from strangers, and relates the unfortunate stories of several children who did and were never seen again. Director Sid Davis elements of family Drama Thriller Crime film with drama, thriller, crime elements decent watchable content niche independent content short drama brief story short_drama entertainment content English language content language 1 entertainment international global English content international crossover appeal"
16381,Kidnapped By My Secret Crush,"With themes of billionaire romance and the struggles within relationships, it's a story that will keep you at the edge of your seat!","Drama, Thriller, Romance",7.6,785586,2,Short Drama,1,English,"Kidnapped By My Secret Crush Kidnapped By My Secret Crush With themes of billionaire romance and the struggles within relationships, it s a story that will keep you at the edge of your seat! With themes of billionaire romance and the struggles within relationships, it s a story that will keep you at the edge of your seat! romantic emotional storyline elements of drama Drama Thriller Romance film with drama, thriller, romance elements very good well received content niche independent content short drama brief story short_drama entertainment content English language content language 1 entertainment international global English content international crossover appeal"
16393,My Star - Crossed Love,"Talented and beautiful Lily is thrust into Hollywood's spotlight as a costume designer. She never expected the movie's lead to be Evan, her high school crush-and the one who got away.","Drama, Romance",8.1,748596,2,Short Drama,1,English,"My Star - Crossed Love My Star - Crossed Love Talented and beautiful Lily is thrust into Hollywood s spotlight as a costume designer. She never expected the movie s lead to be Evan, her high school crush-and the one who got away. Talented and beautiful Lily is thrust into Hollywood s spotlight as a costume designer. She never expected the movie s lead to be Evan, her high school crush-and the one who got away. Drama Romance film with drama, romance elements excellent highly rated content niche independent content short drama brief story short_drama entertainment content English language content language 1 entertainment international global English content romantic emotional story international crossover appeal"
16395,Masked Mr. Big,"When a mysterious billionaire known only by his mask starts secretly funding a struggling artist's dream, a whirlwind of secrets, obsession, and hidden identities unfolds. But as love sparks behind the mask, she must uncover the truth before his dangerous past catches up with them both.","Drama, Love Story",8.0,21321550,2,Short Drama,1,English,"Masked Mr. Big Masked Mr. Big When a mysterious billionaire known only by his mask starts secretly funding a struggling artist s dream, a whirlwind of secrets, obsession, and hidden identities unfolds. But as love sparks behind the mask, she must uncover the truth before his dangerous past catches up with them both. When a mysterious billionaire known only by his mask starts secretly funding a struggling artist s dream, a whirlwind of secrets, obsession, and hidden identities unfolds. But as love sparks behind the mask, she must uncover the truth before his dangerous past catches up with them both. elements of romance Drama Love Story film with drama, love story elements excellent highly rated content popular well known content short drama brief story short_drama entertainment content English language content language 1 entertainment international global English content international crossover appeal"
16421,My Substitude Lover,"When Emily becomes the personal assistant—and secret lover—of wealthy entrepreneur Alexander, she steps into a world of corporate intrigue and hidden emotions. As she uncovers a conspiracy involving a false rape accusation and manipulative business dealings, Emily must balance her loyalty, her heart, and her ambition. Meanwhile, Alexander grapples with memory loss and lost feelings from his past, especially regarding his college friend Matthew. As Emily tries to piece together his memories, deeper, unexpected feelings emerge—and both must reckon with what (and who) they truly love.","Drama, Romance",7.9,7451617,2,Short Drama,1,English,"My Substitude Lover My Substitude Lover When Emily becomes the personal assistant and secret lover of wealthy entrepreneur Alexander, she steps into a world of corporate intrigue and hidden emotions. As she uncovers a conspiracy involving a false rape accusation and manipulative business dealings, Emily must balance her loyalty, her heart, and her ambition. Meanwhile, Alexander grapples with memory loss and lost feelings from his past, especially regarding his college friend Matthew. As Emily tries to piece together his memories, deeper, unexpected feelings emerge and both must reckon with what  and who  they truly love. When Emily becomes the personal assistant and secret lover of wealthy entrepreneur Alexander, she steps into a world of corporate intrigue and hidden emotions. As she uncovers a conspiracy involving a false rape accusation and manipulative business dealings, Emily must balance her loyalty, her heart, and her ambition. Meanwhile, Alexander grapples with memory loss and lost feelings from his past, especially regarding his college friend Matthew. As Emily tries to piece together his memories, deeper, unexpected feelings emerge and both must reckon with what  and who  they truly love. romantic emotional storyline friendship and camaraderie elements of family Drama Romance film with drama, romance elements very good well received content moderately popular content short drama brief story short_drama entertainment content English language content language 1 entertainment international global English content romantic emotional story international crossover appeal"
16422,Nikita Alpha Kings 3-Time Rejected Mate,"Nikita: Alpha Kings 3-Time Rejected Mate: With Kyle Ament, Rick Daniels, Conor Davis, Carrie Anne Doherty.","Action, Romance",8.5,5464272,2,Short Drama,1,English,"Nikita Alpha Kings 3-Time Rejected Mate Nikita Alpha Kings 3-Time Rejected Mate Nikita: Alpha Kings 3-Time Rejected Mate: With Kyle Ament, Rick Daniels, Conor Davis, Carrie Anne Doherty. Nikita: Alpha Kings 3-Time Rejected Mate: With Kyle Ament, Rick Daniels, Conor Davis, Carrie Anne Doherty. Action Romance film with action, romance elements exceptional highly acclaimed masterpiece moderately popular content short drama brief story short_drama entertainment content English language content language 1 entertainment international global English content international crossover appeal"
16463,Revenge on my ex-husband,"After years of betrayal and manipulation, a once-devoted wife reclaims her strength and plots the ultimate payback on her charming but deceitful ex-husband. With the help of unexpected allies and a touch of cunning, she turns heartbreak into empowerment—proving that revenge can be the sweetest closure of all.","Drama, Love Story",8.4,32423509,2,Short Drama,1,English,"Revenge on my ex-husband Revenge on my ex-husband After years of betrayal and manipulation, a once-devoted wife reclaims her strength and plots the ultimate payback on her charming but deceitful ex-husband. With the help of unexpected allies and a touch of cunning, she turns heartbreak into empowerment proving that revenge can be the sweetest closure of all. After years of betrayal and manipulation, a once-devoted wife reclaims her strength and plots the ultimate payback on her charming but deceitful ex-husband. With the help of unexpected allies and a touch of cunning, she turns heartbreak into empowerment proving that revenge can be the sweetest closure of all. elements of romance Drama Love Story film with drama, love story elements excellent highly rated content popular well known content short drama brief story short_drama entertainment content English language content language 1 entertainment international global English content international crossover appeal"
16521,Secrets of a Billionaire Heiress,"A wealthy heiress named Kira disguises her true identity by presenting herself as an ordinary woman. She marries CEO Wes Sterling out of love, hoping for a normal life. However, after three years his mistrust grows—he accuses her of being a gold-digger and cheating. Fed up with his constant doubts and mistreatment, Kira decides to reveal her real background and walk away from the marriage.","Drama, Thriller",6.2,445717,2,Short Drama,1,English,"Secrets of a Billionaire Heiress Secrets of a Billionaire Heiress A wealthy heiress named Kira disguises her true identity by presenting herself as an ordinary woman. She marries CEO Wes Sterling out of love, hoping for a normal life. However, after three years his mistrust grows he accuses her of being a gold-digger and cheating. Fed up with his constant doubts and mistreatment, Kira decides to reveal her real background and walk away from the marriage. A wealthy heiress named Kira disguises her true identity by presenting herself as an ordinary woman. She marries CEO Wes Sterling out of love, hoping for a normal life. However, after three years his mistrust grows he accuses her of being a gold-digger and cheating. Fed up with his constant doubts and mistreatment, Kira decides to reveal her real background and walk away from the marriage. elements of romance elements of drama Drama Thriller film with drama, thriller elements average rated content niche independent content short drama brief story short_drama entertainment content English language content language 1 entertainment international global English content international crossover appeal"
16528,Situationshop With My Billionaire Friend,"Two college friends reunite after many years. Their reunion leads them in bed. Not wanting to ruin their friendship, they agree upon a friends with benefits deal. It's not as easy as it sounds when love and a 3rd person gets in the way.","Drama, Romance",8.1,874457,2,Short Drama,1,English,"Situationshop With My Billionaire Friend Situationshop With My Billionaire Friend Two college friends reunite after many years. Their reunion leads them in bed. Not wanting to ruin their friendship, they agree upon a friends with benefits deal. It s not as easy as it sounds when love and a 3rd person gets in the way. Two college friends reunite after many years. Their reunion leads them in bed. Not wanting to ruin their friendship, they agree upon a friends with benefits deal. It s not as easy as it sounds when love and a 3rd person gets in the way. friendship and camaraderie elements of romance elements of family Drama Romance film with drama, romance elements excellent highly rated content niche independent content short drama brief story short_drama entertainment content English language content language 1 entertainment international global English content international crossover appeal"
16532,The Alpha's Heiress Is a Maid,"She is forced to marry her sick husband, not realizing that he is the most powerful Alpha.","Drama, Love Story",8.2,5353493,2,Short Drama,1,English,"The Alpha s Heiress Is a Maid The Alpha s Heiress Is a Maid She is forced to marry her sick husband, not realizing that he is the most powerful Alpha. She is forced to marry her sick husband, not realizing that he is the most powerful Alpha. elements of romance Drama Love Story film with drama, love story elements excellent highly rated content moderately popular content short drama brief story short_drama entertainment content English language content language 1 entertainment international global English content international crossover appeal"
16533,The Big Shot Is My Ex-Wife,A thrilling ride from start to finish! The Big Shot Is My Ex-Wife starring Eric Guilmette and Mariia Mytrofanova is an absolute must-watch!,"Action, Drama, Love Story",8.5,456654,2,Short Drama,1,English,"The Big Shot Is My Ex-Wife The Big Shot Is My Ex-Wife A thrilling ride from start to finish! The Big Shot Is My Ex-Wife starring Eric Guilmette and Mariia Mytrofanova is an absolute must-watch! A thrilling ride from start to finish! The Big Shot Is My Ex-Wife starring Eric Guilmette and Mariia Mytrofanova is an absolute must-watch! Action Drama Love Story film with action, drama, love story elements exceptional highly acclaimed masterpiece niche independent content short drama brief story short_drama entertainment content English language content language 1 entertainment international global English content international crossover appeal"
16548,Surrogate for the President Alpha,"Her fiance cheated on her because she not pregnant, but she got pregnant with the Alpha's child! this is short fantasy movie.","Thriller, Fantasy",7.2,842246,2,Short Drama,1,English,"Surrogate for the President Alpha Surrogate for the President Alpha Her fiance cheated on her because she not pregnant, but she got pregnant with the Alpha s child! this is short fantasy movie. Her fiance cheated on her because she not pregnant, but she got pregnant with the Alpha s child! this is short fantasy movie. Thriller Fantasy film with thriller, fantasy elements good quality rated content niche independent content short drama brief story short_drama entertainment content English language content language 1 entertainment international global English content international crossover appeal"
16550,The Countdown to Divorce,"A newlywed couple—April Housman, a rising jewelry designer, and Samuel Lang—find their marriage unraveling under pressure. Their journey begins on the wedding day gone awry: Samuel must unexpectedly leave April at the altar due to a family emergency, triggering a deep rift. As hurt and resentment grow, April throws herself into her career, while Samuel struggles with guilt and external pressures—from both family and business. As they attempt to rebuild their lives independently, they grapple with lingering love, painful memories, and the looming question: is divorce inevitable, or can they find their way back to each other?","Drama, Thriller, Romance",8.1,578483,2,Short Drama,1,English,"The Countdown to Divorce The Countdown to Divorce A newlywed couple April Housman, a rising jewelry designer, and Samuel Lang find their marriage unraveling under pressure. Their journey begins on the wedding day gone awry: Samuel must unexpectedly leave April at the altar due to a family emergency, triggering a deep rift. As hurt and resentment grow, April throws herself into her career, while Samuel struggles with guilt and external pressures from both family and business. As they attempt to rebuild their lives independently, they grapple with lingering love, painful memories, and the looming question: is divorce inevitable, or can they find their way back to each other? A newlywed couple April Housman, a rising jewelry designer, and Samuel Lang find their marriage unraveling under pressure. Their journey begins on the wedding day gone awry: Samuel must unexpectedly leave April at the altar due to a family emergency, triggering a deep rift. As hurt and resentment grow, April throws herself into her career, while Samuel struggles with guilt and external pressures from both family and business. As they attempt to rebuild their lives independently, they grapple with lingering love, painful memories, and the looming question: is divorce inevitable, or can they find their way back to each other? romantic emotional storyline dramatic emotional storytelling adventurous journey story Drama Thriller Romance film with drama, thriller, romance elements excellent highly rated content niche independent content short drama brief story short_drama entertainment content English language content language 1 entertainment international global English content international crossover appeal"
16563,My Secret Lover is my Bestie's Son,"On the day she dumps her cheating fiance, Sophie meets her best friend's son Karl. Sophie was amazed at how much Karl had grown into a hormone-filled man, and she couldn't help but be seduced by him. Even though he is her best friend's son","Drama, Romance",8.6,869732,2,Short Drama,1,English,"My Secret Lover is my Bestie s Son My Secret Lover is my Bestie s Son On the day she dumps her cheating fiance, Sophie meets her best friend s son Karl. Sophie was amazed at how much Karl had grown into a hormone-filled man, and she couldn t help but be seduced by him. Even though he is her best friend s son On the day she dumps her cheating fiance, Sophie meets her best friend s son Karl. Sophie was amazed at how much Karl had grown into a hormone-filled man, and she couldn t help but be seduced by him. Even though he is her best friend s son elements of family elements of friendship Drama Romance film with drama, romance elements exceptional highly acclaimed masterpiece niche independent content short drama brief story short_drama entertainment content English language content language 1 entertainment international global English content romantic emotional story international crossover appeal"
16577,Night with My Vampire Mate,"A human girl accidentally enters a vampire's forbidden territory. Just as she is about to be drained of blood, the most powerful vampire lord in history discovers that she is his destined blood mate.","Drama, Fantasy, Romance",8.0,4884510,2,Short Drama,1,English,"Night with My Vampire Mate Night with My Vampire Mate A human girl accidentally enters a vampire s forbidden territory. Just as she is about to be drained of blood, the most powerful vampire lord in history discovers that she is his destined blood mate. A human girl accidentally enters a vampire s forbidden territory. Just as she is about to be drained of blood, the most powerful vampire lord in history discovers that she is his destined blood mate. Drama Fantasy Romance film with drama, fantasy, romance elements excellent highly rated content moderately popular content short drama brief story short_drama entertainment content English language content language 1 entertainment international global English content international crossover appeal"
